timestamp,pir,tempC,humPct,lux,dbfs,centroidHz,B1_50_200,B2_200_1200,B3_1200_4000,B4_4000_8000,sleep_stage
2026-03-30 3:42,0,23.6,24.7,0,-19,313,0.8,0.16,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-18.9,200,0.73,0.23,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0.01,-19,259,0.76,0.16,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.05,-19,286,0.75,0.2,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.07,-19,284,0.82,0.14,0.04,0,awake
2026-03-30 3:42,0,23.6,24.5,0.11,-19,105,0.69,0.23,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,223,0.69,0.25,0.05,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,398,0.79,0.17,0.02,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,324,0.72,0.22,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,475,0.73,0.22,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-18.9,206,0.77,0.2,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.01,-19,245,0.75,0.15,0.08,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.01,-19,600,0.74,0.21,0.02,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,319,0.78,0.17,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,348,0.77,0.18,0.04,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,122,0.76,0.18,0.06,0,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,335,0.75,0.19,0.06,0,awake
2026-03-30 3:42,0,23.6,24.6,0.07,-19,198,0.76,0.14,0.08,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.09,-19,315,0.67,0.22,0.09,0.02,awake
2026-03-30 3:42,0,23.6,24.7,0.04,-18.9,115,0.76,0.17,0.06,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,583,0.74,0.22,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0.09,-19,269,0.79,0.14,0.04,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0.05,-19,151,0.81,0.15,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.09,-19,278,0.75,0.22,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.7,0,-19,317,0.71,0.19,0.09,0.01,awake
2026-03-30 3:42,0,23.7,24.6,0.1,-19,226,0.82,0.14,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,97,0.79,0.15,0.04,0.03,awake
2026-03-30 3:42,0,23.6,24.5,0.06,-19,521,0.75,0.17,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-18.9,439,0.81,0.11,0.05,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.04,-19,509,0.77,0.21,0.01,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,444,0.71,0.25,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,129,0.77,0.2,0.03,0,awake
2026-03-30 3:42,0,23.6,24.6,0.1,-19,187,0.75,0.17,0.06,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0.03,-19,381,0.75,0.21,0.03,0,awake
2026-03-30 3:42,0,23.6,24.6,0,-18.9,232,0.69,0.27,0.03,0.01,awake
2026-03-30 3:42,1,23.6,24.6,0,-19,593,0.72,0.25,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.4,0,-19,144,0.77,0.18,0.04,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,310,0.71,0.26,0.03,0,awake
2026-03-30 3:42,0,23.6,24.5,0.08,-19,291,0.79,0.18,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.08,-19,72,0.78,0.18,0.03,0.01,awake
2026-03-30 3:42,1,23.6,24.5,0,-18.9,385,0.78,0.14,0.05,0.03,awake
2026-03-30 3:42,0,23.6,24.5,0,-18.9,215,0.77,0.18,0.02,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,159,0.77,0.19,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.14,-19,223,0.78,0.14,0.06,0.02,awake
